standardized_name,standardized_path,split,source_id,source_type,original_path,timestamp_seconds,width,height,blur,phash
ap_0000114.jpg,work/standardized/ap_0000114.jpg,train,S_7,video,D:\Data Science\Projects\aerial-human-detection\AerialPersonStudio_Final_v1.1\workspace\raw\videos\S_7.mp4,8.008000000000001,1280,720,1616.3961237918702,70ab0d78cb09393d
ap_0000115.jpg,work/standardized/ap_0000115.jpg,train,S_7,video,D:\Data Science\Projects\aerial-human-detection\AerialPersonStudio_Final_v1.1\workspace\raw\videos\S_7.mp4,11.011000000000001,1280,720,1979.6470124579112,70ab0d78c6083f3d
ap_0000116.jpg,work/standardized/ap_0000116.jpg,train,S_7,video,D:\Data Science\Projects\aerial-human-detection\AerialPersonStudio_Final_v1.1\workspace\raw\videos\S_7.mp4,13.013,1280,720,1813.5314684589705,70ab0d7ac3083d2f
ap_0000117.jpg,work/standardized/ap_0000117.jpg,train,S_7,video,D:\Data Science\Projects\aerial-human-detection\AerialPersonStudio_Final_v1.1\workspace\raw\videos\S_7.mp4,19.019000000000002,1280,720,1707.541011844136,70ab0d7ac28c3f29
ap_0000118.jpg,work/standardized/ap_0000118.jpg,train,S_7,video,D:\Data Science\Projects\aerial-human-detection\AerialPersonStudio_Final_v1.1\workspace\raw\videos\S_7.mp4,28.028000000000002,1280,720,1896.2763112493396,70ab0f78d20e3d29
ap_0000119.jpg,work/standardized/ap_0000119.jpg,train,S_7,video,D:\Data Science\Projects\aerial-human-detection\AerialPersonStudio_Final_v1.1\workspace\raw\videos\S_7.mp4,35.035000000000004,1280,720,1800.9450442063119,70ab0f7cd408ad2d
ap_0000120.jpg,work/standardized/ap_0000120.jpg,train,S_8,video,D:\Data Science\Projects\aerial-human-detection\AerialPersonStudio_Final_v1.1\workspace\raw\videos\S_8.mp4,0.0,1080,1920,270.1132689224055,227f3bc013c7d01b
ap_0000121.jpg,work/standardized/ap_0000121.jpg,train,S_8,video,D:\Data Science\Projects\aerial-human-detection\AerialPersonStudio_Final_v1.1\workspace\raw\videos\S_8.mp4,1.0010000000000001,1080,1920,187.1512972599085,336e68e008cf1ccf
ap_0000122.jpg,work/standardized/ap_0000122.jpg,train,S_8,video,D:\Data Science\Projects\aerial-human-detection\AerialPersonStudio_Final_v1.1\workspace\raw\videos\S_8.mp4,2.0020000000000002,1080,1920,192.74977370173428,382769e2c1ca03fd
ap_0000123.jpg,work/standardized/ap_0000123.jpg,train,S_8,video,D:\Data Science\Projects\aerial-human-detection\AerialPersonStudio_Final_v1.1\workspace\raw\videos\S_8.mp4,3.003,1080,1920,212.70824432655942,153077fef6448a84
ap_0000124.jpg,work/standardized/ap_0000124.jpg,train,S_8,video,D:\Data Science\Projects\aerial-human-detection\AerialPersonStudio_Final_v1.1\workspace\raw\videos\S_8.mp4,4.0040000000000004,1080,1920,224.12901616723332,131a357163e2cc73
ap_0000125.jpg,work/standardized/ap_0000125.jpg,train,S_8,video,D:\Data Science\Projects\aerial-human-detection\AerialPersonStudio_Final_v1.1\workspace\raw\videos\S_8.mp4,5.005,1080,1920,207.72123735551665,550d0aae7cf8a15a
ap_0000126.jpg,work/standardized/ap_0000126.jpg,train,S_8,video,D:\Data Science\Projects\aerial-human-detection\AerialPersonStudio_Final_v1.1\workspace\raw\videos\S_8.mp4,6.006,1080,1920,242.1550615286096,520685b01fad2ded
ap_0000127.jpg,work/standardized/ap_0000127.jpg,train,S_8,video,D:\Data Science\Projects\aerial-human-detection\AerialPersonStudio_Final_v1.1\workspace\raw\videos\S_8.mp4,7.007000000000001,1080,1920,245.0228251289839,49b396ba00b666b6
ap_0000128.jpg,work/standardized/ap_0000128.jpg,train,S_8,video,D:\Data Science\Projects\aerial-human-detection\AerialPersonStudio_Final_v1.1\workspace\raw\videos\S_8.mp4,8.008000000000001,1080,1920,314.70503674833174,6cb893aba09073b3
